id,title,release_date,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,runtime,vote_average,vote_count,popularity,budget,revenue,tagline,director,producer_1,producer_2,producer_3,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,overview,original_language,homepage,backdrop_path,poster_path,collection_name,keywords,adult_content
288,High Noon,1952-06-09,Western,Drama,,,,,85,7.7,1461,3.568,730000,8000000,The story of a man who was too proud to run!,Fred Zinnemann,Stanley Kramer,,,Gary Cooper,Thomas Mitchell,Lloyd Bridges,Grace Kelly,Katy Jurado,Otto Kruger,"Will Kane, the sheriff of a small town in New Mexico, learns a notorious outlaw he put in jail has been freed, and will be arriving on the noon train. Knowing the outlaw and his gang are coming to kill him, Kane is determined to stand his ground, so he attempts to gather a posse from among the local townspeople.",en,,/6S4gjpkd359UuMLfrnUV1M695DF.jpg,/qETSMQ4IXBSAS409Z9OL0ppXWTW.jpg,,"small town, gunslinger, showdown, fistfight, u.s. marshal, shootout, morality, black and white, battle, justice, one against many, quick draw, brawl, ticking clock",False
82702,How to Train Your Dragon 2,2014-06-05,Fantasy,Action,Adventure,Animation,Comedy,Family,102,7.672,9741,4.532,145000000,621537519,The training is over.,Dean DeBlois,Bonnie Arnold,,,Jay Baruchel,Cate Blanchett,Gerard Butler,Craig Ferguson,America Ferrera,Jonah Hill,"Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider who turns out to be Hiccup's mother, Valka. Hiccup and Toothless then find themselves at the center of a battle to protect Berk from a power-hungry warrior named Drago.",en,http://howtotrainyourdragon.com,/5MnP0h7RcUCeX7gpxMYoMScmfq7.jpg,/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg,How to Train Your Dragon Collection,"rescue, husband wife relationship, sacrifice, parent child relationship, loss of loved one, villain, vikings (norsemen), death of father, sequel, dragon, death of husband, warrior, mother son relationship, awestruck, commanding, exhilarated, powerful",False
22881,The Blind Side,2009-11-20,Drama,,,,,,129,7.7,6441,4.076,29000000,309200000,Based on the extraordinary true story,John Lee Hancock,Andrew A. Kosove,Gil Netter,Broderick Johnson,Sandra Bullock,Tim McGraw,Quinton Aaron,Jae Head,Lily Collins,Ray McKinnon,"The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.",en,http://www.theblindsidemovie.com/,/5P6hWD4zxAMntRuRnB4MmPLijNw.jpg,/bMgq7VBriuBFknXEe9E9pVBYGZq.jpg,,"sports, american football, adoption, private school, education, based on true story, memphis, tennessee, duringcreditsstinger, christian, high school american football",False
1075,"Black Cat, White Cat",1998-06-01,Comedy,Romance,Crime,,,,127,7.7,749,3.536,0,0,,Emir Kusturica,Karl Baumgartner,Marina Girard,,Bajram Severdžan,Srđan 'Žika' Todorović,Zabit Memedov,Florijan Ajdini,Branka Katić,Ljubica Adžović,"Matko is a small time hustler, living by the Danube with his 17-year-old son Zare. After a failed business deal he owes money to the much more successful gangster Dadan. Dadan has a sister, Afrodita, that he desperately wants to see get married so they strike a deal: Zare is to marry her.",sr,,/kNjfXSfSi25AzQoO1QvOH9pcKc3.jpg,/gGtt1IQUAzEjOPS1xHoC9PDX2VT.jpg,,"sibling relationship, gypsy, parent child relationship, grandparent grandchild relationship, black market, unexpected happiness, superstition, bathing, bad luck, gypsy music, teacher, debt, best friend, anarchic comedy",False
508439,Onward,2020-02-29,Family,Animation,Adventure,Comedy,Fantasy,,103,7.671,6223,4.382,200000000,141940042,Their quest begineth.,Dan Scanlon,Kori Rae,,,Tom Holland,Chris Pratt,Julia Louis-Dreyfus,Octavia Spencer,Mel Rodriguez,Kyle Bornheimer,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",en,https://movies.disney.com/onward,/xFxk4vnirOtUxpOEWgA1MCRfy6J.jpg,/f4aul3FyD3jv3v4bul1IrkWZvzq.jpg,,"elves, magic, dead father, dead parent, fantasy world, teenage protagonist, brother brother relationship",False
886396,Batman and Superman: Battle of the Super Sons,2022-10-17,Animation,Action,Science Fiction,,,,80,7.7,303,4.054,0,0,The ultimate threat. The greatest battle. The perfect team.,Matt Peters,James Krieg,,,Jack Dylan Grazer,Jack Griffo,Laura Bailey,Troy Baker,Darin De Paul,Tom Kenny,"After discovering he has powers, 11-year-old Jonathan Kent and assassin-turned-Boy-Wonder Damian Wayne must join forces to rescue their fathers (Superman & Batman) and save the planet from the malevolent alien force known as Starro.",en,https://www.warnerbros.com/movies/batman-and-superman-battle-super-sons,/iQJ1gC2p6yn5wnBEklhPaEFJ3n1.jpg,/mvffaexT5kA3chOnGxwBSlRoshh.jpg,,"superhero, villain, based on comic, alien invasion, super power",False
13151,Scooby-Doo on Zombie Island,1998-09-22,Animation,Mystery,Family,Horror,,,77,7.7,771,3.531,0,0,"This time, the monsters are real!",Hiroshi Aoyama,Cosmo Anzilotti,,,B.J. Ward,Ed Gilbert,Tara Strong,Adrienne Barbeau,Mary Kay Bergman,Scott Innes,"After going their separate ways, Scooby-Doo, Shaggy, Velma, Daphne, and Fred reunite to investigate the ghost of Moonscar the pirate on a haunted bayou island, but it turns out the swashbuckler's spirit isn't the only creepy character on the island. The sleuths also meet up with cat creatures and zombies... and it looks like for the first time in their lives, these ghouls might actually be real.",en,,/76hrjuQn3XwwsPRAHv56NuUcNIi.jpg,/7EdvFUGvT5Pn8rUFRKCrdUzNthf.jpg,Scooby-Doo! Zombie Island Collection,"new orleans, louisiana, cartoon, haunted house, swamp, curse, tv reporter, criminal investigation, cartoon dog, aftercreditsstinger, haunted island, direct to video",False
1632,Mississippi Burning,1988-12-08,Drama,Crime,Mystery,Thriller,,,128,7.671,1715,4.074,15000000,34604000,1964. When America was at war with itself.,Alan Parker,Robert F. Colesberry,Frederick Zollo,,Gene Hackman,Willem Dafoe,Frances McDormand,Brad Dourif,R. Lee Ermey,Gailard Sartain,"Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his partner, a former sheriff.",en,http://alanparker.com/film/mississippi-burning/,/aTJJ38M7zLAmJZ7vl0vyKn69zzw.jpg,/hTv8Bkq3W1vwKi1IWCLWQW9PNU4.jpg,,"suicide, sheriff, police, funeral, ku klux klan, mississippi river, shotgun, fbi, deputy sheriff, motel, u.s. navy, rope, burning cross, based on true story, murder, racism, dramatic, callous, compassionate, disheartening, empathetic, harsh, tragic",False
653,Nosferatu,1922-02-16,Horror,Fantasy,,,,,95,7.7,2212,4.113,0,19054,A symphony of horror.,F. W. Murnau,Albin Grau,Enrico Dieckmann,,Max Schreck,Gustav von Wangenheim,Greta Schröder,Georg H. Schnell,Ruth Landshoff,Gustav Botz,"The mysterious Count Orlok summons Thomas Hutter to his remote Transylvanian castle in the mountains. The eerie Orlok seeks to buy a house near Hutter and his wife, Ellen. After Orlok reveals his vampire nature, Hutter struggles to escape the castle, knowing that Ellen is in grave danger. Meanwhile Orlok's servant, Knock, prepares for his master to arrive at his new home.",de,,/u06SympEEMb7pLhR9W3tvydHT9L.jpg,/zv7J85D8CC9qYagAEhPM63CIG6j.jpg,,"self sacrifice, transylvania, germany, loss of loved one, vampire, shapeshifting, coffin, supernatural, castle, ghost ship, black and white, silent film, seashore, vampire bat, real estate agent, ghoul, psychotronic, locket, sailing ship, corpse in coffin, nosferatu, real estate, black death, expressionism, mountain country, sleepwalking, romania, rat, german expressionism, dracula",False
11362,The Count of Monte Cristo,2002-01-23,Adventure,Drama,History,,,,131,7.7,1840,3.536,35000000,75395048,Prepare for adventure. Count on revenge.,Kevin Reynolds,Gary Barber,Jonathan Glickman,Roger Birnbaum,Jim Caviezel,Guy Pearce,Richard Harris,James Frain,Dagmara Dominczyk,Michael Wincott,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.",en,,/AmN8ozRE0AbMGgZhqBu4fUjZkRt.jpg,/ifMgDAUXVQLY4DeOu3VTTi55jSP.jpg,,"treasure, based on novel or book, loss of loved one, marseille, france, female lover, ex-lover, napoleon bonaparte, prison escape, sword fight, torture, period drama, historical, swashbuckler, betrayal by friend, 19th century, awestruck",False
1908,Inherit the Wind,1960-07-07,Drama,,,,,,128,7.7,422,3.531,2000000,2000000,It’s all about the fabulous “Monkey Trial” that rocked America!,Stanley Kramer,Stanley Kramer,,,Spencer Tracy,Fredric March,Gene Kelly,Dick York,Donna Anderson,Harry Morgan,"Schoolteacher Bertram Cates is arrested for teaching his students Darwin's theory of evolution. The case receives national attention and one of the newspaper reporters, E.K. Hornbeck, arranges to bring in renowned defense attorney and atheist Henry Drummond to defend Cates. The prosecutor, Matthew Brady is a former presidential candidate, famous evangelist, and old adversary of Drummond.",en,,/tsanZEEeIBYMfpYX9CZmcPM8kEH.jpg,/7oaHcF0gCOt2lKaT2zajhajP0Zo.jpg,,"politician, based on true story, trial, teacher, lawyer, courtroom, evolution, rhetoric, scopes monkey trial, judiciary, courtroom drama",False
724495,The Woman King,2022-09-16,Action,Drama,History,,,,135,7.667,2141,4.066,50000000,97300000,Her reign begins.,Gina Prince-Bythewood,Cathy Schulman,Viola Davis,Julius Tennon,Viola Davis,Thuso Mbedu,Lashana Lynch,Sheila Atim,John Boyega,Jordan Bolger,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",en,https://www.thewomanking.movie/,/wSILunFEbvw00Ql2aaMHCSZf3cI.jpg,/w0oOkCDs8KyCQ0ReawQEnJKVBk3.jpg,,"africa, arranged marriage, warrior woman, based on true story, slave trade, duringcreditsstinger, woman director, military unit, aggressive, 19th century, mother daughter reunion, freed slave, female warrior, west africa, weapons training, factual, reminiscent, admiring, celebratory, commanding, exhilarated",False
30020,Taste of Cherry,1997-09-28,Drama,,,,,,99,7.7,616,3.606,0,0,The end of the road.,Abbas Kiarostami,Abbas Kiarostami,Alain Depardieu,,Homayoun Ershadi,Abdolrahman Bagheri,Safar Ali Moradi,Mir Hossein Noori,Elham Imani,Afshin Khorshid Bakhtiari,"A middle-aged Tehranian man, Mr. Badii is intent on killing himself and seeks someone to bury him after his demise. Driving around the city, the seemingly well-to-do Badii meets with numerous people, including a Muslim student, asking them to take on the job, but initially he has little luck. Eventually, Badii finds a man who is up for the task because he needs the money, but his new associate soon tries to talk him out of committing suicide.",fa,,/44SNTCSZTdbF5bzgUy4IfPV3DUq.jpg,/u6GYH4HyR0BVwpqFuTOc2g4KB1L.jpg,,"suicide, life and death, muslim, talking, nihilism, koran, teheran (tehran), iran, construction site, suicidal thoughts, grave digging, driving, hopelessness, life challenges, self-harm, contemplating suicide, ideologies, religious conversation, iranian cinema, desperation, commit suicide, depressed man",False
68,Brazil,1985-02-20,Comedy,Science Fiction,,,,,143,7.7,3365,3.835,15000000,9900000,It's only a state of mind.,Terry Gilliam,Patrick Cassavetti,Arnon Milchan,,Jonathan Pryce,Robert De Niro,Katherine Helmond,Ian Holm,Bob Hoskins,Michael Palin,"Low-level bureaucrat Sam Lowry escapes the monotony of his day-to-day life through a recurring daydream of himself as a virtuous hero saving a beautiful damsel. Investigating a case that led to the wrongful arrest and eventual death of an innocent man instead of wanted terrorist Harry Tuttle, he meets the woman from his daydream, and in trying to help her gets caught in a web of mistaken identities, mindless bureaucracy and lies.",en,,/ziRWOYnl6e2JUaHYmFLR1kfcECM.jpg,/2w09J0KUnVtJvqPYu8N63XjAyCR.jpg,,"dreams, government, bureaucracy, police state, great britain, technology, dystopia, office, dark comedy, satire, surrealism, steampunk, terrorism, bombing, job promotion, repairman, christmas",False
51739,The Secret World of Arrietty,2010-07-16,Fantasy,Animation,Family,,,,94,7.665,2886,3.837,23000000,149660003,Do not be seen by humans. That's been the law of children of the underfloor.,Hiromasa Yonebayashi,Toshio Suzuki,,,Mirai Shida,Ryunosuke Kamiki,Tomokazu Miura,Keiko Takeshita,Kirin Kiki,Shinobu Ôtake,"14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.",ja,http://disney.go.com/official-sites/arrietty/index,/7Z7WVzJsSReG8B0CaPk0bvWD7tK.jpg,/3lSRaSjDp2nkXMQkzzjpRi3035O.jpg,,"based on novel or book, cat, forest, based on children's book, little people, dollhouse, nostalgic, anime",False
27040,Meshes of the Afternoon,1943-01-01,Mystery,Fantasy,,,,,14,7.7,394,3.531,275,0,,Alexander Hammid,,,,Maya Deren,Alexander Hammid,,,,,"A woman returning home falls asleep and has vivid dreams that may or may not be happening in reality. Through repetitive images and complete mismatching of the objective view of time and space, her dark inner desires play out on-screen.",en,,/1fRcgbdEpJFjudVq025i5e9pGzr.jpg,/pRLqidsUdxYM5pXLJ9mqm2n9U9K.jpg,,"suicide, dreams, key, woman director, short film",False
17835,Threads,1984-09-23,War,Drama,Science Fiction,,,,117,7.7,321,3.53,420000,0,The closest you'll ever want to come to nuclear war.,Mick Jackson,Mick Jackson,,,Karen Meagher,Reece Dinsdale,David Brierly,Rita May,Nicholas Lane,Jane Hazlegrove,"Documentary style account of a nuclear holocaust and its effect on the working class city of Sheffield, England; and the eventual long run effects of nuclear war on civilization.",en,,/xCoWt5obm6UYNyxmnGr253ADU6M.jpg,/lBhU4U9Eehr9shstPem6I7BdkxK.jpg,,"great britain, northern england, despair, yorkshire, nuclear holocaust, disaster, nuclear fallout, radiation sickness, aggressive, grim, nuclear winter, sheffield, england, societal collapse, sinister",False
11898,Kind Hearts and Coronets,1949-06-21,Comedy,Crime,,,,,104,7.7,556,3.531,0,0,He chopped down the family tree...,Robert Hamer,Michael Balcon,,,Dennis Price,Alec Guinness,Joan Greenwood,Valerie Hobson,Audrey Fildes,Miles Malleson,"When his mother eloped with an Italian opera singer, Louis Mazzini was cut off from her aristocratic family. After the family refuses to let her be buried in the family mausoleum, Louis avenges his mother's death by attempting to murder every family member who stands between himself and the family fortune. But when he finds himself torn between his longtime love and the widow of one of his victims, his plans go awry.",en,,/r7jtS16I3vgVvqapgCa7RMkZnvj.jpg,/eBvpyRjD3DcCsWgdV6Y9oqPS7dO.jpg,,"prison, jealousy, based on novel or book, italian, poison, widow, gallows, dark comedy, hot air balloon, duke, relatives, singer, black and white, series of murders, heir, dysfunctional relationship, edwardian england, 1900s, understated, absurd",False
10757,Kabhi Khushi Kabhie Gham,2001-12-14,Comedy,Drama,,,,,209,7.7,559,3.568,0,0,It's all about loving your parents.,Karan Johar,Yash Johar,,,Amitabh Bachchan,Shah Rukh Khan,Hrithik Roshan,Kajol,Jaya Bachchan,Kareena Kapoor Khan,"Years after his father disowns his adopted brother for marrying a woman of lower social standing, a young man goes on a mission to reunite his family.",hi,,/sPMBiyjTco4JdKojlfGIz5Wd0jC.jpg,/12BvYKueY0eruZuTYIextEZaCC.jpg,,"london, england, parent child relationship, adoption, delhi, india, forbidden love, reunion, class differences, family conflict, bollywood",False
965150,Aftersun,2022-10-21,Drama,,,,,,101,7.7,1511,4.287,0,7834405,Memory burns.,Charlotte Wells,Adele Romanski,Mark Ceryak,Barry Jenkins,Paul Mescal,Frankie Corio,Brooklyn Toulson,Celia Rowlson-Hall,Sally Messham,Ayşe Parlak,Sophie reflects on the shared joy and private melancholy of a holiday she took with her father twenty years earlier. Memories real and imagined fill the gaps between miniDV footage as she tries to reconcile the father she knew with the man she didn't.,en,https://a24films.com/films/aftersun,/d5l2ITQvpgP0dcWCAG6PUvp8YZw.jpg,/evKz85EKouVbIr51zy5fOtpNRPg.jpg,,"hotel, depression, karaoke, tourist, vacation, turkey, swimming pool, coming of age, memory, tai chi, family vacation, first kiss, teenage daughter, lgbt, semi autobiographical, video recorder, woman director, moody, rug, father daughter relationship, reminiscing, gay theme, bittersweet, queer loneliness",False
864101,Mira,2022-12-22,Science Fiction,Drama,Adventure,Family,,,110,7.7,333,3.844,6042800,0,,Dmitry Kiselev,Narek Martirosyan,Natalia Klibanova,Len Blavatnik,Anatoliy Belyy,Darya Moroz,Veronika Ustimova,Maksim Lagashkin,Evgeny Egorov,Andrey Smolyakov,"Near future. Lera Arabova is a 15-year-old girl who lives with her family in Vladivostok. Lera's father has been working at the orbiting space station ""Mira"" for many years and has long lost contact with his daughter, turning only into a voice on the phone. After a meteor shower hits the city, Lera has only one chance to save her loved ones and the city from a new disaster. Her father helps her in this - through satellite surveillance systems and the telephone, he uses every opportunity to send a message to his daughter, watching from above from the station her every step.",ru,,/y4eT4VDavpwuqEP7w1A2iOJUPah.jpg,/mv2DFhsaLeNgFzNe2G5CJhzbrkt.jpg,,,False
167581,Free Fall,2013-05-27,Drama,Romance,,,,,97,7.664,803,3.783,0,599721,,Stephan Lacant,Christoph Holthof,Daniel Reich,,Hanno Koffler,Max Riemelt,Katharina Schüttler,Maren Kroymann,Luis Lamprecht,Attila Borlan,"A promising career with the police, a baby on the way... Marc's life seems to be right on track. Then he meets fellow policeman Kay and during their regular jogs Marc experiences a never-before-felt sense of ease and effortlessness – and what it means to fall in love with another man.",de,https://salzgeber.de/international/freefall,/tXmtCkTiFIy0Qm3rrgC2LDammGS.jpg,/77n2MlfdzgIlktWvvVS9Zvdx00q.jpg,,"coming out, infidelity, double life, homophobia, in the closet, police academy, lgbt, bowling alley, police training, trail running, communal shower, homophobic attack, excited",False
11474,The Warriors,1979-02-01,Action,Thriller,,,,,94,7.7,2184,3.53,4000000,22490039,"These are the armies of the night. They are 100,000 strong. They outnumber the cops five to one. They could run New York City. Tonight they're all out to get the Warriors.",Walter Hill,Lawrence Gordon,,,Michael Beck,James Remar,David Patrick Kelly,Dorsey Wright,David Harris,Deborah Van Valkenburgh,"Prominent gang leader Cyrus calls a meeting of New York's gangs to set aside their turf wars and take over the city. At the meeting, a rival leader kills Cyrus, but a Coney Island gang called the Warriors is wrongly blamed for Cyrus' death. Before you know it, the cops and every gangbanger in town is hot on the Warriors' trail.",en,,/i4Fp0AJsqAzbeVQyCoG0adRRfdh.jpg,/fCDXAJcPvpsMd5CL1kBKkkNGW3X.jpg,,"new york city, street gang, gangster, disc jockey, gang war, coney island, survival, pursuit, gang member, new york subway, girl gang, warrior, violence, excited",False
993,Sleuth,1972-12-10,Thriller,Mystery,Crime,Comedy,,,138,7.7,631,4.28,3500000,5750000,Think of the perfect crime... Then go one step further.,Joseph L. Mankiewicz,Morton Gottlieb,,,Laurence Olivier,Michael Caine,Alec Cawthorne,John Matthews,Eve Channing,Teddy Martin,"A man who loves games and theater invites his wife's lover to meet him, setting up a battle of wits with potentially deadly results.",en,,/vIXHzbF0YF7iJUqBmFZPBL8fzM5.jpg,/jAREYLUnYGwPjbQr0vs1s38QLkH.jpg,,"infidelity, robbery, countryside, upper class, romantic rivalry, author, game, extramarital affair, preserved film, tense, ominous",False
990,The Hustler,1961-09-25,Drama,Romance,,,,,134,7.7,986,3.606,2000000,7600000,They called him Fast Eddie. He was a winner. He was a loser. He was a hustler.,Robert Rossen,Robert Rossen,,,Paul Newman,Jackie Gleason,Piper Laurie,George C. Scott,Myron McCormick,Murray Hamilton,Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,en,,/1aspiiXDHVizaCYTNaWwRQSmXCh.jpg,/snItsSViawjaadW9mlWUmGwR41R.jpg,The Hustler Collection,"new york city, suicide, based on novel or book, sports, gambling, alcohol, manager, pool billiards, hustler, money, game, drunk, pool",False
587272,Father There Is Only One,2019-08-02,Comedy,,,,,,95,7.663,736,3.826,3400000,15894372,,Santiago Segura,Santiago Segura,María Luisa Gutiérrez,Mercedes Gamero,Santiago Segura,Toni Acosta,Martina D’Antiochia,Calma Segura,Luna Fulgencio,Carlos González Morollón,"Javier is what we have dubbed as a ""husband-in-law."" That is that without taking care of the care of the house and children at all, he knows exactly what needs to be done, and that he continuously collects a sum of sentences from the type: ""It is that you do not organize"", or ""do not get nervous"", you already consider that overflowing woman drowns in a glass of water. Javier will have to face the reality of dealing with five children (between four and twelve years old) when his wife decides to go on a trip and leave him alone with them. The chaotic situation that takes place at home will progressively evolve ecologically to the most absolute disaster, but at the same time it will give parents and children the opportunity to meet and enjoy themselves for the first time.",es,,/kZhAFnyPDdQxHzlWZHzBZOgwFgk.jpg,/tW6V8C81lzYuRy8yFe1dvvGhL4j.jpg,Father There Is Only One Collection,"comedian, family",False
13466,October Sky,1999-02-19,Drama,Family,,,,,108,7.7,1261,3.531,25000000,34698685,Sometimes one dream is enough to light up the whole sky.,Joe Johnston,Larry Franco,Charles Gordon,,Laura Dern,Jake Gyllenhaal,Chris Owen,Chris Cooper,William Lee Scott,Chad Lindberg,"Based on the true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes, and eventually became a NASA scientist.",en,,/c6uIPrMgvDzhEGSKuZc8aw6NfC.jpg,/b2hYuUuFs6rjgx0urivSm2j5XmS.jpg,,"small town, based on novel or book, parent child relationship, satellite, biography, rocket, west virginia, mining accident, teacher, coal mine, 1950s, sputnik, rocketry",False
1904,Memoirs of a Geisha,2005-12-06,Drama,Romance,History,,,,146,7.7,3117,3.787,85000000,162242962,A story like mine has never been told.,Rob Marshall,Steven Spielberg,Lucy Fisher,Douglas Wick,Zhang Ziyi,Gong Li,Michelle Yeoh,Ken Watanabe,Suzuka Ohgo,Kaori Momoi,"In the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.",en,https://www.sonypictures.com/movies/memoirsofageisha,/zJDnqXtGNHUmexiaWNa52Vslve5.jpg,/9twKlPKD5Qd2EXX8lohW4zL8zQ8.jpg,,"secret love, japan, prostitute, sibling relationship, geisha, brothel, mentor, world war ii, loss of virginity, period drama, biting, kimono, sumo, kyoto, japan, 1920s, 1940s, 1930s, desperate, loving, student mentor relationship, loss of sister, loss of parents, admiring, appreciative, authoritarian, disrespectful",False
1587,What's Eating Gilbert Grape,1993-12-17,Romance,Drama,,,,,118,7.662,4010,3.781,11000000,10000000,Life is a terrible thing to sleep through.,Lasse Hallström,Bertil Ohlsson,Meir Teper,David Matalon,Johnny Depp,Juliette Lewis,Leonardo DiCaprio,Mary Steenburgen,Darlene Cates,Laura Harrington,"Gilbert Grape is a small-town young man with a lot of responsibility. Chief among his concerns are his mother, who is so overweight that she can't leave the house, and his mentally impaired younger brother, Arnie, who has a knack for finding trouble. Settled into a job at a grocery store and an ongoing affair with local woman Betty Carver, Gilbert finally has his life shaken up by the free-spirited Becky.",en,,/fHuKwcrwltGlWn3510N1YO7vJ4I.jpg,/8r9yts6XHbB1xNLaPC6ExNAK1Qu.jpg,,"mentally disabled, sibling relationship, based on novel or book, widow, iowa, dysfunctional family, obesity, single mother, grocery store, mentally handicapped child",False
845,Strangers on a Train,1951-06-27,Crime,Thriller,,,,,101,7.663,1724,3.606,1200000,7000000,It starts with a shriek of a train whistle... and ends with shrieking excitement!,Alfred Hitchcock,Alfred Hitchcock,,,Farley Granger,Ruth Roman,Robert Walker,Leo G. Carroll,Patricia Hitchcock,Kasey Rogers,"Having met on a train, a smooth-talking psychotic socialite shares his theory on how two complete strangers can get away with murder to an amateur tennis player — a theory he plans to test out.",en,https://www.warnerbros.com/movies/strangers-train,/gX2GxGsSVIPbRnrb1Tmc4HQ3HWy.jpg,/ihC083U7ef56Ui4x0P0dobojrZ1.jpg,,"infidelity, island, based on novel or book, perfect crime, psychopath, obsession, detective, suspicion, theory, carousel , lighter, film noir, stalking, black and white, train, strangulation, double cross, amusement park, husband wife estrangement, chance meeting, cocktail party, fiancée, perfect murder, penn station, storm drain, tennis match, tennis pro, trains, murder swap",False
578,Jaws,1975-06-20,Horror,Thriller,Adventure,,,,124,7.7,10655,4.626,7000000,470653000,The terrifying motion picture from the terrifying No.1 best seller.,Steven Spielberg,David Brown,Richard D. Zanuck,,Roy Scheider,Robert Shaw,Richard Dreyfuss,Lorraine Gary,Murray Hamilton,Carl Gottlieb,"When the seaside community of Amity finds itself under attack by a dangerous great white shark, the town's chief of police, a young marine biologist, and a grizzled hunter embark on a desperate quest to destroy the beast before it strikes again.",en,https://www.uphe.com/movies/jaws,/3nYlM34QhzdtAvWRV5bN4nLtnTc.jpg,/lxM6kqilAdpdhqUl2biYp5frUxE.jpg,Jaws Collection,"dying and death, beach, based on novel or book, bathing, shipwreck, fishing, atlantic ocean, shark attack, police chief, ferry boat, animal attack, long island, new york, dead child, creature, skinny dipping, shark, great white shark, dead dog, killer shark, child killed by animal, fourth of july, severed leg, fishing boat, animal horror, shark cage",False
218,The Terminator,1984-10-26,Action,Thriller,Science Fiction,,,,108,7.662,13436,5.425,6400000,78371200,Your future is in its hands.,James Cameron,Gale Anne Hurd,,,Arnold Schwarzenegger,Michael Biehn,Linda Hamilton,Paul Winfield,Lance Henriksen,Rick Rossovich,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",en,https://www.20thcenturystudios.com/movies/theterminator,/wh4ze6klUbeichAj603OKZwY1W5.jpg,/hzXSE66v6KthZ8nPoLZmsi2G05j.jpg,The Terminator Collection,"man vs machine, artificial intelligence (a.i.), saving the world, laser gun, cyborg, killer robot, shotgun, rebel, dystopia, villain, time travel, los angeles, california, urban setting, future war, savior, tech noir, time paradox, action hero, griffith observatory, good versus evil, antagonistic, powerful",False
575452,The Traitor,2019-05-23,Drama,Crime,Thriller,,,,151,7.7,1360,3.539,0,0,The true story about the man who brought down the Mafia,Marco Bellocchio,Paolo Del Brocco,Beppe Caschetto,,Pierfrancesco Favino,Maria Fernanda Cândido,Fabrizio Ferracane,Fausto Russo Alesi,Luigi Lo Cascio,Bruno Cariello,"Palermo, Sicily, 1980. Mafia member Tommaso Buscetta decides to move to Brazil with his family fleeing the constant war between the different clans of the criminal organization. But when, after living several misfortunes, he is forced to return to Italy, he makes a bold decision that will change his life and the destiny of Cosa Nostra forever.",it,https://www.sonyclassics.com/thetraitor,/sGuFLx1g3lmNMj7O7CUWdMcziz4.jpg,/bjb1zKlyw85hYwDXzz2UM6XqjUU.jpg,,"rome, italy, palermo, sicily, based on true story, sicilian mafia, italian history, 1980s, 1990s, cosa nostra, anti-mafia, trial witness, 2000s, pentito, omertá, mafia trial, mafia war",False
49992,Lucky and Zorba,1998-12-22,Family,Animation,,,,,75,7.7,616,3.568,0,0,Together they learn the true meaning of friendship.,Enzo D'Alò,Rita Rusić,Vittorio Cecchi Gori,,Carlo Verdone,Luis Sepúlveda,Antonio Albanese,Melba Ruffo,Sofia Baratta,Veronica Puccio,"A seagull is caught by the black tide of a sinking petrol ship. She manages to fly inland and falls down in a garden by a cat. Moribund, she asks the cat to fulfill three promises: that when she lays her egg he must not eat it; that he must take care of it until it hatches; that he would teach the newborn how to fly.",it,,/nh9IaBoDGFZvnRdd6ghplEQLVv1.jpg,/9tuNSBnodER4Dxot2b2fmbCvIEM.jpg,,,False
